"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"United States","USA","Export volume index (2015 = 100)","TX.QTY.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","22.9882117534","23.1290236739","22.7231599116","23.0611787788","25.1624021631","26.308265135","26.6446338714","27.9096445254","30.0046403601","31.9645542895","33.6567095643","34.4654576528","35.9714320434","37.6905990492","41.0180201908","39.2008854888","42.9522037373","50.7401632813","52.0816152748","54.126836336","64.4758636059","60.6054085394","58.1999012654","59.943432288","64.8585441043","69.506043207","76.4225857993","81.5494247138","86.2393703407","74.1736178369","85.640055067","91.913935456","95.4730377506","97.9330971114","101.0028660289","100","99.79008419","103.8302173048","108.1242323854","107.6193386613","95.9952099101","103.7712732769","","",
"United States","USA","Transport services (% of commercial service imports)","TM.VAL.TRAN.ZS.WT","","","","","","","","","","","44.4812362030905","44.3","44.4250871080139","47.7590007347539","51.4376996805112","48.5383678440926","50.1597444089457","52.4205378973105","51.6559139784946","52.6986506746627","53.2364139840775","52.998126171143","44.4115270670617","46.0722404647638","38.8878380934367","38.6323889471843","37.7122361959885","35.8079249808006","35.5601675037762","35.8719775727135","36.3802373947449","35.2859135285914","33.4655791693549","33.0518971892817","32.7644740328564","32.6502975384401","31.3798821325255","31.3273148391851","30.6040526958793","27.3345349557062","28.353834303072","27.3665318601366","25.8721500424983","26.706540225513","27.2234392321109","27.6702438476233","25.5754293008507","24.1030335606544","23.6968119049442","20.1515099140877","21.8531978540879","22.2599883812451","22.4839841539332","21.4434768787112","21.3790754612305","20.8815824522473","18.7944351661049","19.3440783758989","20.3607154577064","19.8157086749714","16.4843930061145","19.6151861164323","22.9116546377974","19.7698280144518",
"United States","USA","Merchandise imports from low- and middle-income economies within region (% of total merchandise imports)","TM.VAL.MRCH.WR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United States","USA","Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","TM.VAL.MRCH.R5.ZS","2.18914456393353","2.27593305630742","2.14005672577028","2.2966111380198","2.106731080509","2.0687036560191","1.72735239070619","1.45399901907243","1.26133718710495","1.26038712634339","1.02149089418516","0.966290613440672","0.959098033267607","0.834986794743743","0.721207552653328","0.757231130823761","0.774518998063891","0.681870594174806","0.727314745146936","0.682287240500182","0.623541310098024","0.660552270408443","0.784453710641002","1.05472382455477","1.02215279833305","0.933673229576503","0.90440357824637","0.964455395352676","1.00125276216658","1.04476550321993","1.01927607376203","1.07286817443753","1.24424546875905","1.31","1.3389191745411","1.32082885911263","1.3373666925069","1.43417308974055","1.53053955094406","1.49330459331604","1.48012113870382","1.49447960886991","1.61627897306243","1.60672177490405","1.5955148249392","1.65419713822302","1.7139172571905","1.73174249897144","1.70806882764925","1.94231620696321","2.08129585594374","2.13122850603501","2.2603424124994","2.35612898098635","2.43012137638009","2.56257566125104","2.66460050438977","2.59878673577585","2.63710087925183","2.84897040670029","2.72736960455024","","","",
"United States","USA","Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","TM.VAL.MRCH.R1.ZS","3.9763275553934","3.62166901757463","3.13874986446307","3.08028887232039","3.22235226735065","2.78445766358689","3.29603358059595","3.22801696100291","2.84790705698359","2.86712030186792","2.59834865608713","2.38433747545806","2.21194195864301","2.6461664373807","3.81692353801302","4.39535236362258","4.45675520329138","4.39974819404018","4.17417288303201","4.14862476899626","4.76170841761319","5.11846642750308","4.6782045196898","5.03284318628922","4.74082779195888","4.28927308469665","4.01410942944898","4.38364594508565","5.00084822438362","6.02847265437341","6.72531111343213","7.95204165578608","9.66882491748219","10.7419237147595","11.6086613419365","12.2123270616431","12.5298650357158","13.2238656834829","14.0171780673721","14.117799099649","14.3139753684636","14.7259208419126","16.658153208972","17.8761903302664","18.8377876982176","20.0694029979971","21.0232336390163","21.6660982754946","21.0127378242743","24.2842782042568","24.2672550454241","22.5905031786499","23.2198224784406","24.2404699011184","25.0327167092193","27.4624779135997","27.5791998612723","28.021456325176","27.4627579083505","25.320131818804","27.233007713025","","","",
"United States","USA","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","1.76244689469225","1.76000406643539","1.48947948113611","1.32245617663225","1.24013248001594","1.21765468360618","1.03136280530683","0.702650243666582","0.927620173476285","0.846334330705791","0.656789834280026","1.0290687297279","1.22166607681548","1.95359718718619","3.67660548375671","7.11920467038174","10.368314375605","11.9522441271246","9.4287572285401","11.4694760318167","13.5412711996266","10.7691632565743","5.74548207540139","3.4296214790363","2.94460188558149","1.73264137536324","1.98071900743186","2.34438772502741","2.54365093174186","3.04265860990447","3.86784497131606","3.17193417851751","2.78872184260814","2.42905472636816","2.03604202146332","1.87018534945609","1.95492794486982","2.01340138620449","1.53220146650817","1.84754120250267","2.47714920250353","2.61751273121669","2.29184720685956","2.88693107384453","3.26522973247589","3.68407898458288","4.04233534806169","4.19521758311482","5.58804518949764","3.62208696845164","3.87529723797329","4.50157609216694","4.9115407297904","4.19942870065289","3.75852198587542","2.00192493433438","1.86070407321463","2.1589930166434","2.34525093116454","1.66981262744156","1.07687810744764","","","",
"United States","USA","ICT goods imports (% total goods imports)","TM.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.66","15.26","14.84","14.08","14.17","13.64","13.46","12.8","11.84","14.4","14.22","12.84","12.81","12.96","12.86","13.78","14.06","14.28","13.6","12.93","14.44","14","12.98","",
"United States","USA","Import unit value index (2015 = 100)","TM.UVI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","73.5","73.5","70.2","71","69.4","68.6","70.2","77.5","81.5","82.3","89.6","88","89.6","84","86.4","94.5","93.6","87.2","83.1","81.5","80.7","77.9","76","78.2","82.6","88.8","93.1","97","108.2","95.7","102.3","113.5","113.8","112.6","111.4","100","96.7","99.5","102.6","101.3","98.8","107.5","116.6","113",
"United States","USA","Tariff rate, most favored nation, simple mean, primary products (%)","TM.TAX.TCOM.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","3.54","3.57","3.58","3.62","","4.02","4.02","4.34","3.86","3.72","3.66","3.76","3.74","3.61","3.48","3.39","3.34","3.63","3.21","3.17","3.17","3.21","2.97","2.95","2.94","2.99","3.02","5.29","5.54","27.84","3.07","3.09","3.07","",
"United States","USA","Binding coverage, primary products (%)","TM.TAX.TCOM.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.91","99.91","99.91","99.91","99.91","99.91","99.91","99.92","99.92","99.92","99.92","99.92","99.91","99.91","99.91","99.91","99.91","99.92","99.92","99.92","99.92","99.92","99.92","99.92","99.85","99.85","99.85","0","",
"United States","USA","Tariff rate, most favored nation, simple mean, all products (%)","TM.TAX.MRCH.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.75","5.73","5.72","5.74","5.76","","5.34","5.09","4.99","4.51","4.19","4.15","4.09","4","3.86","3.73","3.69","3.68","3.63","3.68","3.7","3.71","3.72","3.57","3.55","3.54","3.56","3.57","3.97","4.2","10.17","3.52","3.59","3.53","",
"United States","USA","Binding coverage, all products (%)","TM.TAX.MRCH.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.98","99.98","99.98","99.98","99.98","99.98","99.98","99.98","99.98","99.98","99.98","99.98","99.98","99.98","99.98","99.98","99.98","99.98","99.98","99.98","99.98","99.98","99.98","99.98","99.96","99.96","99.96","0","",
"United States","USA","Tariff rate, most favored nation, simple mean, manufactured products (%)","TM.TAX.MANF.SM.FN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.39","6.39","6.37","6.39","6.4","","5.73","5.42","5.19","4.71","4.34","4.31","4.19","4.1","3.96","3.82","3.8","3.79","3.65","3.84","3.88","3.9","3.89","3.79","3.78","3.77","3.78","3.78","3.53","3.76","4.15","3.7","3.79","3.7","",
"United States","USA","Binding coverage, manufactured products (%)","TM.TAX.MANF.BC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","0","",
"United States","USA","International tourism, expenditures (current US$)","ST.INT.XPND.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61042000000","65477000000","71948000000","78423000000","77260000000","85490000000","82185000000","79362000000","81708000000","93343000000","98694000000","105403000000","112928000000","119135000000","115123000000","123831000000","130606000000","138167000000","132322000000","140228000000","144669000000","147640000000","158287000000","176818000000","186079000000","48837000000","","","",
"United States","USA","International tourism, receipts for passenger transport items (current US$)","ST.INT.TRNR.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18909000000","20424000000","20872000000","20094000000","20043000000","21445000000","19046000000","17790000000","17833000000","21562000000","23259000000","24881000000","27881000000","32065000000","26357000000","31506000000","36738000000","41192000000","42124000000","42482000000","37972000000","35683000000","37290000000","41262000000","40082000000","11393000000","","","",
"United States","USA","International tourism, number of arrivals","ST.INT.ARVL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79732000","82756000","82525000","74767000","75796000","78343000","70975000","64434000","62082000","67606000","71484000","183178000","175299000","175703000","160508000","162275000","147271421.875","171629890.625","179309906.25","178311359.375","176864531.25","175261484.375","174291750","169324921.875","165478000","45037000","","","",
"United States","USA","Urban population growth (annual %)","SP.URB.GROW","","2.20057087771013","2.07649430194512","1.97055936295003","1.91343710832917","1.76765328716456","1.66555870446276","1.59282042208749","1.49576263761729","1.46799272604928","1.531151622153","1.27927789350898","1.08410628926962","0.968058589105531","0.927239982306409","0.999564503181063","0.963796080842526","1.01934615261149","1.07178895113162","1.1171475381994","1.02199247812023","1.18733797133269","1.15881776860062","1.11945662708531","1.06778620152612","1.08769078654837","1.12532022077028","1.09324426439828","1.10701747375615","1.14036493918274","1.41025628541903","1.86738439894312","1.90863299657144","1.83118227604993","1.7309822295661","1.68646666337335","1.65278297800739","1.68197526681483","1.63762765741403","1.61295677155673","1.51201139138713","1.21338042170418","1.14841884658312","1.07836038438036","1.14388530085121","1.13588459113456","1.17796815968651","1.16306776101756","1.15618567133535","1.08529029428822","1.03534480069191","0.93950541093758","0.94956550837067","0.914510413562637","0.95943078191871","0.966674782180289","0.958268060593122","0.871785260117191","0.767437430461766","0.701867775195684","1.21729941339409","0.409854418961213","0.62175541926729","0.749164335006072",
"United States","USA","Completeness of death registration with cause-of-death information (%)","SP.REG.DTHS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4","","","","","98","","","","","97.4","","","","","","","98","","","","","","","100","","","","","","","",
"United States","USA","Completeness of birth registration, male (%)","SP.REG.BRTH.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","","","","",
"United States","USA","Population, female (% of total population)","SP.POP.TOTL.FE.ZS","50.9075434916062","50.9488279396501","50.9931986774596","51.0397680232447","51.0867897290778","51.1351677216553","51.1858286563618","51.2361445380205","51.2851290106573","51.3310682224781","51.3755179711057","51.393218984961","51.38540611133","51.3803493364256","51.3752098131536","51.3705118268482","51.3656745830515","51.3595834062418","51.3525176585135","51.3441634058674","51.3316820721847","51.3021412279737","51.2578846722031","51.2089672331993","51.1580827437964","51.1089087622716","51.0643291580197","51.0235149034866","50.9823280815196","50.9426847513223","50.8809538075126","50.8138006112821","50.7624653696397","50.7103261430005","50.6603956134294","50.6112779949862","50.5612268677032","50.5096341925737","50.454504576304","50.3966081677337","50.3370422682904","50.2947750682911","50.2713507494489","50.2483324888128","50.2262616468326","50.2053027698341","50.1853245782719","50.1670321830175","50.149698003576","50.1340297287881","50.1203130081872","50.0846611591552","50.0289481410604","49.9763324106204","49.9267849764798","49.8797540203541","49.8339724614686","49.7905723230691","49.7521388168989","49.7180861440727","49.7077435692635","49.7189315469768","49.7348084288347","49.7525187498981",
"United States","USA","Researchers in R&D (per million people)","SP.POP.SCIE.RD.P6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3152.47973632812","3255.29809570312","3420.78295898438","3477.54296875","3478.96069335938","3515.9072265625","3561.70263671875","3763.71923828125","3624.34448242188","3547.88354492188","3585.5830078125","3534.15112304688","3661.42553710938","3785.63500976562","3549.27587890625","3663.78662109375","3649.93872070312","3735.77661132812","3836.59814453125","3874.78662109375","3830.46264648438","3958.56396484375","4261.9892578125","4308.8740234375","4451.78125","","","",
"United States","USA","Age dependency ratio (% of working-age population)","SP.POP.DPND","66.9354046625049","67.6083747305395","67.5087467326172","67.1817554792835","66.8777012267588","66.5610424794393","65.9985287814559","65.1173811063162","64.0797693239846","62.997596875772","61.9946613779737","60.85114524364","59.4065751976991","57.8329917214712","56.2992571440269","54.8818005160446","53.544071606248","52.403894493565","51.5006827178822","50.7891686161789","50.3205679983998","50.0520528903637","49.9439250729823","49.9232284077432","49.8830003733776","49.7654113331785","49.7054297393338","49.8926857604386","50.2833103997195","50.77464898173","51.238482086274","51.6541373756373","51.9977277550372","52.1602619489498","52.1445550097576","51.9691102485906","51.6754019155487","51.2932387708189","50.8653430749568","50.4451370434482","50.0358331385231","49.6385027806598","49.2523674393258","48.87487974038","48.4979199966309","48.0956829396105","47.8032811357291","47.7735820707482","47.9187424830396","48.0979715941135","48.2461171671874","48.5112485576045","48.9935351950955","49.5000913054722","49.9593733476943","50.3802794150685","50.7885326492272","51.2357569487787","51.6943259864247","52.1637514294348","52.5896813726484","52.9517089915283","53.3776339253709","53.9087996868543",
"United States","USA","Population ages 75-79, male (% of male population)","SP.POP.7579.MA.5Y","1.46949068463275","1.50098978938582","1.51834285489293","1.5355716902588","1.54829203632828","1.54861434084157","1.5461149310228","1.55341862566727","1.56294876436344","1.5692052227275","1.57814794212941","1.5770102740461","1.55803492698237","1.53869596026167","1.53176156374133","1.54649817923145","1.56295046610582","1.57317816780854","1.59025174445351","1.61128121226104","1.63157107321556","1.65638274999625","1.69107761106076","1.72602558227739","1.75896397099265","1.78702644803865","1.81412310520036","1.84154267574848","1.86503471216886","1.88804582714484","1.90538050101093","1.91599315744786","1.93097043328555","1.9544729499613","1.98439283009366","2.01836070750826","2.05617114841994","2.09087136782298","2.11324002729833","2.12409431870471","2.12632011247145","2.11685894365978","2.10844585270065","2.10386219726077","2.09999146095979","2.10247871125412","2.10271741493178","2.0922435074498","2.07547746663931","2.06474806788066","2.06262526896441","2.06866767337676","2.08817509596609","2.11988215259215","2.14444724652851","2.15947068497782","2.19552016933993","2.27519765248106","2.38495036348696","2.50018913310965","2.60403011999823","2.73482069856461","2.90773795962396","3.06869494264339",
"United States","USA","Population ages 65 and above (% of total population)","SP.POP.65UP.TO.ZS","8.8314218831382","8.93224971447274","9.01040436507793","9.07360013080243","9.14223296309337","9.25782474300751","9.36924392145345","9.44857741006029","9.53132472693188","9.61605351913425","9.71854682194377","9.81103982652484","9.89782741890136","10.0054067654897","10.1276349029002","10.2712959413858","10.4237459940516","10.5816791989412","10.7467464742601","10.9165153838118","11.0762818567785","11.2072875633608","11.3305189780435","11.4594683538017","11.5919296386846","11.7199544962563","11.8530289796768","11.9901802513702","12.1090634775138","12.2178715566084","12.3050798148742","12.3519332841069","12.3867401310392","12.4064404858196","12.4074406532205","12.4053596836067","12.3882659963334","12.3542498411949","12.3014879807447","12.2408686816707","12.1858169904893","12.1410204340048","12.113268087791","12.103110972241","12.1109989202413","12.1307281353119","12.1840000918956","12.310107950036","12.4866608131465","12.6710930384686","12.8447616637143","13.0663304653738","13.3766080380696","13.7011927174869","14.0089266008532","14.3102247136795","14.6147285118987","14.9391233929999","15.2914866245804","15.6728852475003","16.0719119439363","16.4737700238047","16.9196203896458","17.4318194823539",
"United States","USA","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","9.5776478023753","9.7243299931466","9.84934525048209","9.96647102680248","10.0858032283106","10.253279166005","10.4191481179492","10.5514298878478","10.6888554441814","10.825832418414","10.9771779540936","11.1246796329997","11.2763323474004","11.4490908062421","11.6314284268082","11.8318576476949","12.0369826901013","12.2487544870614","12.468230808049","12.6867494066843","12.8944491701855","13.0693323987025","13.2314300896361","13.4000274558957","13.5697685845298","13.7282745654427","13.8915020408996","14.0593845265741","14.2036937425716","14.3322034391514","14.4401673808675","14.5005937829319","14.5348986261373","14.5470063434205","14.5322120439677","14.5074010249879","14.4676841647833","14.4118338181896","14.3313777767263","14.2379475591001","14.1468609680802","14.0603501361627","13.9858240275061","13.9302607327923","13.9054615805678","13.9025285385261","13.928696698828","14.0225347065643","14.1651619075597","14.3145384830924","14.4552954734596","14.6480237691616","14.9341847970107","15.2412985211735","15.536318541355","15.8276429861595","16.1261768238838","16.4497022810785","16.8045870750637","17.1889048313581","17.5989235402946","18.0215024146039","18.4852950292039","19.0095255930302",
"United States","USA","Population ages 60-64, male (% of male population)","SP.POP.6064.MA.5Y","3.87258671018698","3.87037956926758","3.84941498789068","3.8491214087961","3.85851400675852","3.84967971925704","3.84970068953695","3.88678328828988","3.92646029048777","3.95564403203018","3.97414710259963","3.99868001564115","4.02978076736717","4.05992239913597","4.09626231164299","4.12438427843388","4.13835600387373","4.15404862159838","4.17887624977056","4.20832616076353","4.24640871251318","4.29226830274987","4.3249823619375","4.3338554526908","4.32469408842944","4.29846351835117","4.24611673377091","4.19255047159741","4.14048871822378","4.07909564857868","4.01915709167835","3.95580859075383","3.87644757692797","3.79124080190535","3.72178453570455","3.66717295992386","3.63373388906394","3.63108237072293","3.65250595225384","3.66481299594663","3.6628281684755","3.70282987163079","3.81996228319779","3.98487212255486","4.15942213781445","4.31610115549639","4.50929679422693","4.74319531947307","4.93298130841564","5.09823038460933","5.27719780305833","5.3950983340963","5.42978343893062","5.48026629323608","5.57624302580702","5.68603904052667","5.78927428904431","5.88960634062058","5.98404511547617","6.05919897683632","6.12994855963505","6.19875317246772","6.23505708834354","6.2378072303739",
